Dron1_X,Dron1_Y,Dron1_Z,Dron4_X,Dron4_Y,Dron4_Z,Dron2_X,Dron2_Y,Dron2_Z,Dron3_X,Dron3_Y,Dron3_Z
67.36323,-528.98663,1438.1259,188.94339,-397.0729,1429.8008,110.23355,-541.8879,1436.9329,22.255568,-459.5981,1436.42
71.22557,-542.2701,1436.6985,192.84872,-410.40222,1428.3286,114.100685,-555.1913,1435.473,26.116634,-472.8583,1435.0948
75.11256,-555.493,1435.2682,196.78972,-423.67197,1426.854,117.992584,-568.4341,1434.0258,30.004274,-486.0565,1433.7537
79.02013,-568.6553,1433.8381,200.7631,-436.882,1425.3937,121.904625,-581.6161,1432.5992,33.91549,-499.19284,1432.393
82.94339,-581.75684,1432.4117,204.76418,-450.03198,1423.9674,125.83127,-594.7372,1431.2026,37.84658,-512.26764,1431.009
86.87665,-594.7975,1430.9927,208.78658,-463.12173,1422.5989,129.76599,-607.79724,1429.8453,41.79312,-525.28107,1429.5986
90.81332,-607.77716,1429.5851,212.82227,-476.15085,1421.3143,133.7013,-620.79614,1428.5371,45.74989,-538.23346,1428.1584
94.745995,-620.6956,1428.1932,216.86134,-489.11893,1420.1426,137.62874,-633.7337,1427.288,49.71086,-551.12506,1426.6858
98.66641,-633.55286,1426.8215,220.89212,-502.0255,1419.114,141.53894,-646.6098,1426.108,53.669197,-563.956,1425.1786
102.5655,-646.3487,1425.4752,224.90111,-514.8701,1418.2594,145.42169,-659.4242,1425.0072,57.617252,-576.72656,1423.6357
106.43345,-659.083,1424.1593,228.8732,-527.65216,1417.6086,149.26599,-672.1769,1423.9948,61.546577,-589.4368,1422.057
110.25974,-671.7557,1422.8792,232.79193,-540.3712,1417.1896,153.06024,-684.8676,1423.0796,65.44797,-602.087,1420.4437
114.03329,-684.36664,1421.6405,236.63971,-553.0268,1417.0262,156.79231,-697.49634,1422.2694,69.311485,-614.67694,1418.7985
117.74245,-696.9158,1420.4491,240.39821,-565.6184,1417.1383,160.44972,-710.06287,1421.5709,73.12648,-627.20685,1417.1256
121.37519,-709.4031,1419.3109,244.0488,-578.1457,1417.5391,164.01978,-722.5671,1420.9895,76.88164,-639.67664,1415.4313
124.91919,-721.8285,1418.2319,247.57295,-590.6084,1418.2349,167.48973,-735.0089,1420.529,80.56503,-652.08636,1413.7233
128.36191,-734.1921,1417.2183,250.95276,-603.00635,1419.225,170.84691,-747.3883,1420.1917,84.1641,-664.436,1412.0117
131.69073,-746.4939,1416.2759,254.17134,-615.3395,1420.5006,174.0789,-759.70526,1419.978,87.66573,-676.72565,1410.3083
134.89305,-758.7341,1415.4105,257.2133,-627.60803,1422.0459,177.17369,-771.9599,1419.887,91.05631,-688.95544,1408.6268
137.95642,-770.9128,1414.6282,260.0652,-639.81226,1423.8374,180.11972,-784.1522,1419.9155,94.321754,-701.12555,1406.9825
140.86865,-783.0303,1413.9343,262.71576,-651.9526,1425.8456,182.90611,-796.2826,1420.0593,97.44761,-713.2363,1405.3923
143.61787,-795.08685,1413.3342,265.15643,-664.0296,1428.0353,185.5227,-808.3512,1420.3124,100.4192,-725.28815,1403.8744
146.19275,-807.0829,1412.833,267.38123,-676.0441,1430.367,187.96014,-820.3585,1420.6675,103.22175,-737.28143,1402.4474
148.58257,-819.01886,1412.4349,269.387,-687.99695,1432.7977,190.21005,-832.30493,1421.1162,105.840614,-749.21674,1401.1312
150.7773,-830.89526,1412.144,271.17334,-699.88904,1435.2821,192.26498,-844.1912,1421.649,108.26146,-761.09467,1399.9453
152.76778,-842.7127,1411.9639,272.74237,-711.72144,1437.774,194.11856,-856.0179,1422.2557,110.47058,-772.91565,1398.9089
154.54584,-854.47174,1411.8969,274.0987,-723.4953,1440.2269,195.76547,-867.78577,1422.9257,112.45513,-784.68024,1398.0405
156.10434,-866.1731,1411.9448,275.2488,-735.2117,1442.5953,197.2015,-879.49554,1423.6476,114.20342,-796.3886,1397.3574
157.43729,-877.81744,1412.1086,276.20078,-746.87177,1444.8359,198.42357,-891.14813,1424.4103,115.70518,-808.0411,1396.8749
158.53996,-889.4056,1412.3884,276.96365,-758.4768,1446.908,199.4296,-902.7443,1425.2025,116.95179,-819.63763,1396.606
159.40892,-900.9383,1412.783,277.54703,-770.02795,1448.7744,200.21861,-914.285,1426.0134,117.93654,-831.1784,1396.5613
160.04204,-912.41626,1413.2902,277.96027,-781.5265,1450.4032,200.79057,-925.7708,1426.8325,118.654755,-842.6633,1396.7482
160.43863,-923.8403,1413.9066,278.2121,-792.97363,1451.7671,201.1464,-937.20276,1427.65,119.10394,-854.0925,1397.171
160.5993,-935.2111,1414.6282,278.31003,-804.3707,1452.8446,201.28783,-948.5816,1428.4568,119.2839,-865.466,1397.8303
160.5261,-946.5296,1415.4492,278.26007,-815.71893,1453.6208,201.2174,-959.90814,1429.2448,119.1967,-876.784,1398.7235
160.2223,-957.7964,1416.3636,278.06628,-827.0197,1454.0874,200.9384,-971.1833,1430.0072,118.8467,-888.0468,1399.8438
159.69257,-969.0123,1417.3641,277.73077,-838.2743,1454.243,200.45471,-982.4079,1430.7382,118.24041,-899.25494,1401.1814
158.94264,-980.1781,1418.4426,277.2538,-849.48395,1454.0933,199.77081,-993.5827,1431.4335,117.38635,-910.4089,1402.7229
157.97943,-991.29443,1419.5905,276.6338,-860.6498,1453.6508,198.89177,-1004.70856,1432.0903,116.294876,-921.5093,1404.4519
156.81078,-1002.362,1420.7986,275.8678,-871.77277,1452.9348,197.82314,-1015.78644,1432.7072,114.97789,-932.55695,1406.3496
155.44542,-1013.38153,1422.0577,274.95187,-882.8538,1451.9711,196.57098,-1026.817,1433.2843,113.44863,-943.5528,1408.3947
153.8929,-1024.3536,1423.3583,273.88174,-893.89355,1450.7904,195.14186,-1037.8011,1433.823,111.72133,-954.49774,1410.564
152.16335,-1035.279,1424.6907,272.6532,-904.89246,1449.429,193.54283,-1048.7397,1434.3263,109.81097,-965.39294,1412.8333
150.26747,-1046.1582,1426.0458,271.2628,-915.8508,1447.9264,191.78143,-1059.6332,1434.7983,107.73298,-976.2393,1415.1774
148.2164,-1056.992,1427.4146,269.70837,-926.76874,1446.3248,189.86569,-1070.4825,1435.2441,105.50298,-987.038,1417.5709
146.0216,-1067.7806,1428.7883,267.98953,-937.6461,1444.6682,187.80414,-1081.2881,1435.6696,103.13657,-997.7901,1419.9889
143.69481,-1078.5249,1430.1589,266.10806,-948.4827,1443.0004,185.60585,-1092.0507,1436.0812,100.649055,-1008.4964,1422.4069
141.24786,-1089.2253,1431.5188,264.0681,-959.2782,1441.3639,183.2803,-1102.7705,1436.4857,98.05532,-1019.1579,1424.8015
138.69272,-1099.8822,1432.8607,261.87637,-970.03217,1439.7991,180.8375,-1113.4481,1436.8896,95.369675,-1029.7753,1427.151
136.04126,-1110.496,1434.1783,259.54193,-980.744,1438.3428,178.2878,-1124.0837,1437.2994,92.60574,-1040.3494,1429.4354
133.30531,-1121.0671,1435.4655,257.07605,-991.41327,1437.0272,175.64189,-1134.6777,1437.7207,89.776375,-1050.8807,1431.6367
130.49657,-1131.5961,1436.7168,254.4919,-1002.0394,1435.8794,172.91078,-1145.2302,1438.1583,86.8936,-1061.3699,1433.7391
127.626396,-1142.083,1437.9274,251.80408,-1012.6221,1434.9203,170.10559,-1155.7415,1438.6163,83.96864,-1071.8175,1435.7291
124.70593,-1152.5282,1439.0927,249.02826,-1023.1609,1434.1647,167.23755,-1166.2115,1439.0972,81.01192,-1082.2239,1437.5956
121.74593,-1162.9323,1440.2086,246.18063,-1033.6556,1433.6208,164.31787,-1176.6406,1439.6022,78.03305,-1092.5896,1439.3302
118.75673,-1173.2953,1441.2719,243.27753,-1044.1063,1433.2906,161.35764,-1187.0292,1440.1312,75.04095,-1102.915,1440.9266
115.7482,-1183.6178,1442.2789,240.33498,-1054.5131,1433.1702,158.36769,-1197.3774,1440.6827,72.04384,-1113.2008,1442.3811
112.72972,-1193.9004,1443.2269,237.36838,-1064.8762,1433.2494,155.35858,-1207.6858,1441.2539,69.04932,-1123.4471,1443.6923
109.710144,-1204.1436,1444.1134,234.39214,-1075.1964,1433.5135,152.34041,-1217.9548,1441.8405,66.064384,-1133.6548,1444.8606
106.69773,-1214.348,1444.9362,231.4195,-1085.4745,1433.9436,149.32278,-1228.185,1442.437,63.095524,-1143.8242,1445.8888
103.700165,-1224.5145,1445.6931,228.46236,-1095.7112,1434.5172,146.31473,-1238.3772,1443.037,60.148655,-1153.9562,1446.7812
100.72447,-1234.6439,1446.3827,225.53113,-1105.9076,1435.2094,143.32454,-1248.532,1443.6332,57.2292,-1164.0513,1447.5435
97.77703,-1244.737,1447.0033,222.63466,-1116.0647,1435.9938,140.35983,-1258.6504,1444.2179,54.342068,-1174.1106,1448.1825
94.86355,-1254.7949,1447.5541,219.78029,-1126.1836,1436.8431,137.42738,-1268.7333,1444.7828,51.491646,-1184.1348,1448.706
91.989006,-1264.8186,1448.0342,216.97379,-1136.2653,1437.7308,134.53314,-1278.7815,1445.3195,48.681793,-1194.1248,1449.1227
89.15773,-1274.8091,1448.4427,214.21948,-1146.3105,1438.6306,131.68225,-1288.7961,1445.8196,45.915833,-1204.0814,1449.4408
86.37333,-1284.7672,1448.7797,211.52037,-1156.3204,1439.5182,128.87895,-1298.7781,1446.2751,43.196537,-1214.006,1449.669
83.63874,-1294.6941,1449.0449,208.87823,-1166.2958,1440.371,126.12668,-1308.7283,1446.6787,40.526134,-1223.8992,1449.8157
80.95624,-1304.5906,1449.2388,206.29387,-1176.2372,1441.1691,123.428055,-1318.6476,1447.0234,37.906303,-1233.762,1449.8884
78.327484,-1314.4572,1449.3617,203.7672,-1186.1455,1441.8947,120.78495,-1328.5365,1447.3033,35.3382,-1243.5952,1449.8942
75.75354,-1324.2944,1449.4144,201.29741,-1196.0214,1442.5332,118.198524,-1338.3958,1447.5134,32.82246,-1253.3997,1449.839
73.234924,-1334.1028,1449.3982,198.88321,-1205.8652,1443.0721,115.66929,-1348.2256,1447.6499,30.359247,-1263.1758,1449.7275
70.771675,-1343.8821,1449.3143,196.52281,-1215.6777,1443.5017,113.19722,-1358.026,1447.71,27.94829,-1272.924,1449.5635
68.3634,-1353.6321,1449.1647,194.21417,-1225.4589,1443.8143,110.78176,-1367.7968,1447.6923,25.588932,-1282.6443,1449.3492
66.00932,-1363.3523,1448.9512,191.955,-1235.2086,1444.0039,108.42199,-1377.5374,1447.5967,23.280184,-1292.3362,1449.0857
63.708366,-1373.0416,1448.6763,189.74294,-1244.9265,1444.0664,106.1166,-1387.2466,1447.4243,21.020784,-1301.9993,1448.773
61.459206,-1382.6986,1448.3427,187.57552,-1254.6117,1443.9985,103.86407,-1396.9231,1447.1775,18.809246,-1311.6323,1448.4094
59.260338,-1392.3214,1447.9534,185.45032,-1264.2628,1443.7979,101.662674,-1406.565,1446.8597,16.64392,-1321.2339,1447.9933
57.11013,-1401.9077,1447.5118,183.365,-1273.878,1443.4625,99.51058,-1416.1694,1446.4756,14.52305,-1330.802,1447.5214
55.006893,-1411.4546,1447.0217,181.31738,-1283.4551,1442.9912,97.40592,-1425.7339,1446.0305,12.444828,-1340.3341,1446.9902
52.948925,-1420.959,1446.487,179.30537,-1292.9911,1442.3823,95.34685,-1435.2546,1445.531,10.407449,-1349.8276,1446.3961
50.93456,-1430.4169,1445.9121,177.32716,-1302.4829,1441.6346,93.33158,-1444.7277,1444.9841,8.40917,-1359.279,1445.7352
48.962215,-1439.8241,1445.3015,175.38115,-1311.9269,1440.7473,91.35844,-1454.1484,1444.3975,6.4483523,-1368.6847,1445.004
47.030437,-1449.1758,1444.6598,173.46597,-1321.319,1439.7196,89.42591,-1463.5121,1443.7787,4.523508,-1378.0404,1444.1996
45.137897,-1458.467,1443.9918,171.58055,-1330.6548,1438.5513,87.53263,-1472.8131,1443.136,2.6333332,-1387.3417,1443.3195
43.283443,-1467.6921,1443.3025,169.72408,-1339.9297,1437.2435,85.677444,-1482.0457,1442.4774,0.7767285,-1396.5834,1442.3623
41.46609,-1476.8453,1442.5967,167.89603,-1349.1392,1435.7982,83.85935,-1491.2036,1441.8104,-1.0471916,-1405.7603,1441.3281
39.68502,-1485.9204,1441.8794,166.09613,-1358.2778,1434.2192,82.07756,-1500.2805,1441.1426,-2.8390937,-1414.8667,1440.218
37.939598,-1494.9108,1441.1553,164.3244,-1367.341,1432.5123,80.33146,-1509.2695,1440.4806,-4.599428,-1423.8967,1439.0347
36.22935,-1503.8098,1440.4288,162.58113,-1376.323,1430.6853,78.62059,-1518.1636,1439.8307,-6.328435,-1432.8441,1437.7822
34.553967,-1512.6105,1439.7045,160.86684,-1385.2184,1428.7484,76.944664,-1526.9556,1439.1981,-8.026162,-1441.7021,1436.4664
32.91327,-1521.3055,1438.9862,159.18224,-1394.0212,1426.714,75.3035,-1535.6381,1438.5876,-9.692485,-1450.4641,1435.0941
31.307201,-1529.8877,1438.2778,157.52824,-1402.7255,1424.5968,73.69703,-1544.2035,1438.0029,-11.327133,-1459.1226,1433.674
29.735807,-1538.3494,1437.5828,155.90591,-1411.3243,1422.4138,72.125275,-1552.6443,1437.4471,-12.929719,-1467.6703,1432.2152
28.19921,-1546.6827,1436.904,154.31639,-1419.8108,1420.1831,70.58831,-1560.9526,1436.9222,-14.499768,-1476.0992,1430.7284
26.697578,-1554.8796,1436.2444,152.76093,-1428.1769,1417.9246,69.08625,-1569.1207,1436.4297,-16.03676,-1484.4011,1429.2247
25.231121,-1562.9323,1435.606,151.24072,-1436.4146,1415.6583,67.61921,-1577.1405,1435.9702,-17.540155,-1492.5675,1427.7155
23.80005,-1570.832,1434.9907,149.75702,-1444.5146,1413.4047,66.18731,-1585.004,1435.5436,-19.009426,-1500.5892,1426.2124
22.404568,-1578.5706,1434.4003,148.3109,-1452.4677,1411.1835,64.790634,-1592.7032,1435.1494,-20.444077,-1508.4573,1424.7267
21.044844,-1586.1392,1433.8354,146.90335,-1460.2633,1409.0134,63.429253,-1600.23,1434.7864,-21.843653,-1516.162,1423.269
19.721004,-1593.5293,1433.2972,145.53519,-1467.8911,1406.9117,62.103172,-1607.5762,1434.453,-23.207756,-1523.6936,1421.8496
18.43312,-1600.732,1432.7856,144.20703,-1475.3397,1404.8933,60.812355,-1614.7338,1434.1473,-24.536034,-1531.0419,1420.4772
17.181192,-1607.7388,1432.3009,142.91931,-1482.5979,1402.9711,59.556705,-1621.6946,1433.8667,-25.828182,-1538.1969,1419.1594
15.965142,-1614.5405,1431.8424,141.6722,-1489.6543,1401.1552,58.33607,-1628.4506,1433.6088,-27.083948,-1545.1483,1417.9028
14.784816,-1621.129,1431.4093,140.46565,-1496.4973,1399.4534,57.15024,-1634.9941,1433.3705,-28.30313,-1551.8862,1416.7124
13.639977,-1627.4956,1431.0006,139.29942,-1503.1156,1397.8706,55.998966,-1641.3175,1433.1487,-29.485588,-1558.4005,1415.5918
12.530312,-1633.6322,1430.6149,138.17303,-1509.4984,1396.4097,54.88194,-1647.4133,1432.9403,-30.631247,-1564.6815,1414.543
11.455432,-1639.531,1430.2501,137.08583,-1515.6353,1395.0706,53.798805,-1653.2743,1432.742,-31.74011,-1570.7198,1413.567
10.414885,-1645.1849,1429.9043,136.03702,-1521.5162,1393.8513,52.749184,-1658.8938,1432.5503,-32.812256,-1576.5067,1412.6635
9.40816,-1650.587,1429.5751,135.0257,-1527.1321,1392.7484,51.732647,-1664.2655,1432.362,-33.84784,-1582.0337,1411.8308
8.434705,-1655.7313,1429.2598,134.05087,-1532.4746,1391.7562,50.748745,-1669.3833,1432.174,-34.8471,-1587.293,1411.0669
7.4939365,-1660.6123,1428.9556,133.11147,-1537.536,1390.8687,49.797012,-1674.2421,1431.9825,-35.810345,-1592.2778,1410.3683
6.5852523,-1665.2251,1428.6594,132.20639,-1542.3097,1390.0785,48.876984,-1678.8368,1431.7847,-36.737972,-1596.982,1409.7314
5.7080436,-1669.5658,1428.368,131.33453,-1546.7899,1389.3784,47.98819,-1683.1635,1431.577,-37.630424,-1601.4005,1409.1521
4.861703,-1673.6311,1428.0782,130.49484,-1550.9717,1388.7609,47.130177,-1687.2185,1431.3567,-38.488213,-1605.5287,1408.626
4.045634,-1677.4185,1427.7867,129.68633,-1554.8513,1388.2191,46.302513,-1690.9991,1431.1204,-39.31188,-1609.3635,1408.1486
3.2592573,-1680.9264,1427.4904,128.90808,-1558.4261,1387.7467,45.504787,-1694.5033,1430.8654,-40.101994,-1612.9025,1407.7153
2.5020146,-1684.1538,1427.1857,128.1593,-1561.6943,1387.3383,44.736626,-1697.7299,1430.5887,-40.859146,-1616.1445,1407.3223
1.7733698,-1687.1007,1426.8699,127.439384,-1564.6556,1386.9893,43.997677,-1700.6782,1430.2878,-41.583927,-1619.0892,1406.965
1.0728103,-1689.7675,1426.5398,126.74788,-1567.3104,1386.6964,43.28762,-1703.3486,1429.9598,-42.27689,-1621.7373,1406.64
0.399849,-1692.1556,1426.1925,126.084526,-1569.6606,1386.4573,42.60617,-1705.7423,1429.6023,-42.938576,-1624.0903,1406.3441
-0.24597572,-1694.2671,1425.8254,125.449234,-1571.709,1386.2709,41.953053,-1707.8611,1429.213,-43.569485,-1626.1509,1406.0742
-0.8650991,-1696.1046,1425.4362,124.842064,-1573.4594,1386.1368,41.32801,-1709.7074,1428.7897,-44.170105,-1627.9224,1405.8279
-1.4579272,-1697.6715,1425.0222,124.26317,-1574.9165,1386.0554,40.730793,-1711.2848,1428.3301,-44.740894,-1629.4089,1405.6031
-2.0248342,-1698.9718,1424.5817,123.71272,-1576.086,1386.028,40.161144,-1712.5972,1427.8326,-45.282307,-1630.6155,1405.3981
-2.5661573,-1700.01,1424.1125,123.190895,-1576.9745,1386.0558,39.6188,-1713.6492,1427.2957,-45.794777,-1631.548,1405.2114
-3.0821927,-1700.7914,1423.6134,122.69779,-1577.5891,1386.1404,39.103493,-1714.4463,1426.7178,-46.27873,-1632.2126,1405.042
-3.5731869,-1701.3214,1423.0829,122.233475,-1577.9376,1386.2833,38.614933,-1714.9944,1426.098,-46.734573,-1632.6166,1404.8885
-4.0393286,-1701.6066,1422.5201,121.79793,-1578.0287,1386.4856,38.15282,-1715.2999,1425.4358,-47.162727,-1632.7676,1404.7504
-4.480744,-1701.6534,1421.9244,121.39111,-1577.8712,1386.7473,37.716858,-1715.37,1424.7307,-47.56359,-1632.6737,1404.6262
-4.897493,-1701.4691,1421.2955,121.01295,-1577.475,1387.0682,37.30674,-1715.2119,1423.983,-47.93756,-1632.3439,1404.5154
-5.289579,-1701.0615,1420.6335,120.66332,-1576.8497,1387.4469,36.922188,-1714.8335,1423.1934,-48.28499,-1631.787,1404.4164
-5.656952,-1700.4384,1419.9388,120.34211,-1576.0061,1387.8806,36.562943,-1714.2429,1422.3627,-48.606194,-1631.0126,1404.328
-5.9995217,-1699.6079,1419.212,120.04916,-1574.9546,1388.3658,36.228794,-1713.4481,1421.4926,-48.901447,-1630.0303,1404.2487
-6.317167,-1698.5787,1418.4546,119.7843,-1573.7062,1388.8975,35.919594,-1712.4578,1420.5848,-49.17098,-1628.85,1404.1763
-6.6097455,-1697.3596,1417.6677,119.5474,-1572.2719,1389.469,35.635246,-1711.28,1419.642,-49.414974,-1627.4817,1404.1086
-6.877101,-1695.9591,1416.8534,119.33828,-1570.6628,1390.0731,35.375713,-1709.9235,1418.6665,-49.63359,-1625.9352,1404.0432
-7.1190667,-1694.3864,1416.0135,119.15678,-1568.89,1390.7009,35.140995,-1708.3964,1417.6615,-49.826954,-1624.2208,1403.9769
-7.33547,-1692.6499,1415.1505,119.0027,-1566.9644,1391.3423,34.931152,-1706.707,1416.6304,-49.99516,-1622.3481,1403.9065
-7.526139,-1690.7587,1414.267,118.87586,-1564.8961,1391.9869,34.74625,-1704.8639,1415.5768,-50.138275,-1620.3271,1403.8282
-7.690898,-1688.7214,1413.3654,118.77603,-1562.6957,1392.6233,34.5864,-1702.8748,1414.5045,-50.25634,-1618.167,1403.7386
-7.8295774,-1686.5466,1412.4487,118.70296,-1560.3727,1393.2399,34.451706,-1700.748,1413.4176,-50.34936,-1615.8768,1403.6334
-7.9420114,-1684.2428,1411.5199,118.65637,-1557.9363,1393.8253,34.342297,-1698.4915,1412.3202,-50.417336,-1613.4657,1403.509
-8.028041,-1681.8182,1410.5819,118.636,-1555.3953,1394.3685,34.2583,-1696.1128,1411.2167,-50.460247,-1610.9421,1403.3613
-8.087519,-1679.2809,1409.6377,118.6416,-1552.7579,1394.8591,34.19986,-1693.62,1410.1112,-50.478058,-1608.3142,1403.1871
-8.120312,-1676.6389,1408.6903,118.67295,-1550.0319,1395.2878,34.16711,-1691.0206,1409.0078,-50.470726,-1605.59,1402.983
-8.126302,-1673.8999,1407.7426,118.72985,-1547.2245,1395.6466,34.1602,-1688.322,1407.9105,-50.438198,-1602.7771,1402.7466
-8.105388,-1671.0715,1406.7971,118.81213,-1544.3427,1395.929,34.17926,-1685.5316,1406.823,-50.38042,-1599.8829,1402.4755
-8.057488,-1668.1611,1405.8567,118.919655,-1541.393,1396.13,34.22444,-1682.6567,1405.7489,-50.297344,-1596.9147,1402.1683
-7.982535,-1665.1758,1404.9235,119.05229,-1538.3815,1396.2467,34.295883,-1679.7045,1404.691,-50.188927,-1593.8792,1401.8243
-7.8804708,-1662.1226,1403.9998,119.209946,-1535.3141,1396.2777,34.393726,-1676.6818,1403.6521,-50.05513,-1590.783,1401.4431
-7.751248,-1659.0083,1403.0873,119.39251,-1532.1964,1396.2235,34.518116,-1673.5955,1402.6344,-49.895924,-1587.6323,1401.0254
-7.594819,-1655.8394,1402.1879,119.5999,-1529.0334,1396.0859,34.6692,-1670.4523,1401.6395,-49.711266,-1584.4333,1400.5719
-7.4111385,-1652.6222,1401.3027,119.83205,-1525.8302,1395.8688,34.847137,-1667.2585,1400.669,-49.501083,-1581.1917,1400.0844
-7.2001553,-1649.3625,1400.4332,120.0889,-1522.5913,1395.5765,35.052094,-1664.0203,1399.7235,-49.2653,-1577.9127,1399.565
-6.961811,-1646.0664,1399.58,120.370445,-1519.3213,1395.2151,35.284245,-1660.7435,1398.8037,-49.003803,-1574.6018,1399.0162
-6.6960425,-1642.7389,1398.7438,120.67673,-1516.0244,1394.7913,35.54377,-1657.4338,1397.9098,-48.71646,-1571.2635,1398.441
-6.4027767,-1639.3853,1397.925,121.007835,-1512.7046,1394.3123,35.830864,-1654.0964,1397.0414,-48.40313,-1567.9026,1397.8428
-6.0819354,-1636.0101,1397.1239,121.363914,-1509.3658,1393.7856,36.1457,-1650.7361,1396.1982,-48.06364,-1564.5232,1397.225
-5.733434,-1632.6179,1396.3406,121.74516,-1506.0116,1393.2194,36.488453,-1647.3574,1395.3796,-47.69782,-1561.1294,1396.5913
-5.35719,-1629.2129,1395.575,122.15183,-1502.6454,1392.6211,36.85928,-1643.9647,1394.5846,-47.305473,-1557.7249,1395.9456
-4.953121,-1625.7985,1394.8267,122.58421,-1499.2704,1391.998,37.258312,-1640.5616,1393.8121,-46.88641,-1554.3127,1395.2911
-4.521154,-1622.3783,1394.0955,123.04261,-1495.8896,1391.3573,37.68568,-1637.152,1393.0609,-46.44043,-1550.8962,1394.6317
-4.061224,-1618.9553,1393.3809,123.527336,-1492.5056,1390.7051,38.14148,-1633.7385,1392.33,-45.96734,-1547.4778,1393.9708
-3.573279,-1615.5325,1392.6824,124.03868,-1489.1208,1390.0471,38.625793,-1630.3243,1391.6178,-45.466957,-1544.0599,1393.3114
-3.0572813,-1612.112,1391.9994,124.57687,-1485.7373,1389.3885,39.138683,-1626.9117,1390.9231,-44.93913,-1540.6445,1392.6565
-2.5132093,-1608.6963,1391.3314,125.14209,-1482.3569,1388.7338,39.680176,-1623.503,1390.2449,-44.383728,-1537.2335,1392.0088
-1.9410596,-1605.2872,1390.6779,125.73443,-1478.9812,1388.0863,40.250286,-1620.1002,1389.5817,-43.80066,-1533.8285,1391.3706
-1.3408449,-1601.8865,1390.038,126.35394,-1475.6116,1387.4495,40.848995,-1616.7048,1388.9325,-43.18987,-1530.4305,1390.7441
-0.7125923,-1598.4955,1389.4115,127.0006,-1472.2489,1386.8257,41.476265,-1613.3185,1388.2964,-42.55134,-1527.0411,1390.1311
